x0,y0,z0,vx0,vy0,vz0,sat_type,sat_name
1.201251297310294,1.1699567889855003,1.8822133351674772,0.814451907339486,0.67235670545461,1.2886263432576324,SatType.SECONDARY,sat_0
2.284932636822098,1.3232794127856369,2.678081885678199,0.3577136077942857,0.28189086285650694,0.795034742769047,SatType.SECONDARY,sat_1
2.521828970411386,1.3567962466649623,2.8520613893946214,1.485002771461867,1.103489588282969,1.207486624434248,SatType.MAIN,sat_2
4.743627121611924,1.6711431950490891,4.483776552931506,0.7417260763639733,1.0887764664689268,1.3381530163166215,SatType.SECONDARY,sat_3
5.389247685645051,1.7624876108360004,4.957928025087,1.0869736555289118,0.6901168817786474,0.7903779104297199,SatType.MAIN,sat_4
