x0,y0,z0,vx0,vy0,vz0,sat_type,sat_name
0.7291892790567019,1.5294729863236713,1.3642666281730549,1.4802152515654508,1.3510188023749787,0.4153977903224645,SatType.SECONDARY,sat_0
2.7867338751874025,3.023480527433915,2.3921133805523356,1.2276923048264445,1.128523907872875,0.49153226282172297,SatType.SECONDARY,sat_1
4.762650513802755,4.4582170401918715,3.379182872893956,0.35459645201817713,0.4038850994010442,0.9303892642776277,SatType.MAIN,sat_2
7.757601902551767,6.6328867744295,4.875311347702452,1.0125220634382008,1.2464431655027517,1.3455975554965025,SatType.SECONDARY,sat_3
9.996195899479737,8.258356433353995,5.993601358993176,0.28568881092184406,0.25621649976382904,1.4388091899299102,SatType.MAIN,sat_4
